https://m.weibo.cn/status/IlnizdemH?mblogid=IlnizdemH&luicode=10000011&lfid=1076031720664360,1720664360,4450944513153487,,3285,4284,12-18,183,"2020.1.10 <br />林珊珊大型粉丝见面会官宣啦！<br />这是我第一场千人以上的大型fanmeeting<br />女子天团，大白，还有很多惊喜嘉宾都会出现<span class=""url-icon""><img alt=[坏笑] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_huaixiao-b1c3a99d55.png"" style=""width:1em; height:1em;"" /></span><br />给你们呈现一场精彩的表演<span class=""url-icon""><img alt=[害羞] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_haixiu-1c4cb9b053.png"" style=""width:1em; height:1em;"" /></span><br />唱歌跳舞表演，粉丝互动环节，还有合照环节～<br />更会有机会抽粉丝参与我们的after party <br />更为每一个到现场的粉丝准备了伴手礼哦 ...<a href=""/status/4450944513153487"">全文</a>"
https://m.weibo.cn/status/ImrWKDEUZ?mblogid=ImrWKDEUZ&luicode=10000011&lfid=1076031720664360,1720664360,4453506469452085,12.27 北京见～,620,191,12-25,2,12.27 北京见～
https://m.weibo.cn/status/ImhYWBiAY?mblogid=ImhYWBiAY&luicode=10000011&lfid=1076031720664360,1720664360,4453123428889620,,7483,4160,12-24,3575,"<a  href=""https://m.weibo.cn/p/index?containerid=100808e5a1fc82e61bca5029ff99eaf3bb3efe&extparam=%E6%9E%97%E7%8F%8A%E7%8F%8A&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">林珊珊超话</span></a> 「林珊珊的vlog」38<br /><br />本期看点：带团队看周杰伦演唱会，跟大白的三周年拍摄全过程+日常直播<br /><br />本期礼物：转发+评论+点赞 抽一位送2888元现金 <a data-url=""http://t.cn/AikE55yW"" href=""https://m.weibo.cn/p/index?containerid=2304444453117736189966&url_type=39&object_type=video&pos=1&allowRedirect=1&disable_interception=1&disable_sinaurl=1&schemewhitelist=%7B%22scheme%22%3A%5B%22.%2A%22%5D%2C%22itunes%22%3A%5B%22.%2A%22%5D%7D&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">林珊珊_Sunny的微博视频</span></a> "
https://m.weibo.cn/status/Im6Q2APNd?mblogid=Im6Q2APNd&luicode=10000011&lfid=1076031720664360,1720664360,4452695068778903,,1032,373,12-23,16,"今晚来一场首尔直播<br />2019快结束了<br />给自己一个最好的礼物吧～ <a data-url=""http://t.cn/R5H6uBg"" href=""https://m.weibo.cn/p/index?containerid=23065700428008200000000000021&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">韩国·首尔</span></a> "
https://m.weibo.cn/status/IlV29DvB8?mblogid=IlV29DvB8&luicode=10000011&lfid=1076031720664360,1720664360,4452241299416258,,2072,1351,12-22,2191,"Hello，这里是天猫国际潮流推荐官 ：林珊珊_Sunny的首次开箱视频，所以也是有史以来最贵的一期视频，每一款产品都让你无法拒绝，更有全网首发的惊喜产品！！超级国家日 极智美颜秒杀带回家，<a data-url=""http://t.cn/Aik6oISf"" href=""http://m.weibo.cn/client/version?disable_interception=1&disable_sinaurl=1&allowRedirect=1&schemewhitelist=%7B%22scheme%22%3A%5B%22.%2A%22%5D%2C%22itunes%22%3A%5B%22.%2A%22%5D%7D&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2016/07/04/165/timeline_card_small_checkin_default.png'></span><span class=""surl-text"">12月23日晚上8点林珊珊直播间不见不散</span></a> ~<a href='/n/天猫国际'>@天猫国际</a> <a data-url=""http://t.cn/Aik6K61Q"" href=""https://m.weibo.cn/p/index?containerid=2304444452240048717830&url_type=39&object_type=video&pos=1&allowRedirect=1&disable_interception=1&disable_sinaurl=1&schemewhitelist=%7B%22scheme%22%3A%5B%22.%2A%22%5D%2C%22itunes%22%3A%5B%22.%2A%22%5D%7D&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png'></span><span class=""surl-text"">林珊珊_Sunny的微博视频</span></a> "
https://m.weibo.cn/status/Iluvea2Zw?mblogid=Iluvea2Zw&luicode=10000011&lfid=1076031720664360,1720664360,4451221442394782,,1184,624,12-19,12,"<a data-url=""http://t.cn/Aik7ipZ7"" href=""http://m.weibo.cn/client/version?disable_interception=1&disable_sinaurl=1&allowRedirect=1&schemewhitelist=%7B%22scheme%22%3A%5B%22.%2A%22%5D%2C%22itunes%22%3A%5B%22.%2A%22%5D%7D&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2016/07/04/165/timeline_card_small_checkin_default.png'></span><span class=""surl-text"">今晚7点 林珊珊——圣诞礼遇记直播</span></a> <br />不见不散哦～ "
https://m.weibo.cn/status/IjXXZ86mI?mblogid=IjXXZ86mI&luicode=10000011&lfid=1076031720664360,1720664360,4447587471931096,,1138,575,12-09,865,"「MumaSunny」双十二new<br />任意门系列四色眼影盘<br />转发+关注<a href='/n/MumaSunny'>@MumaSunny</a> 抽3位送同款<br /> <br />这盘真的种草你们好久了吧<br />从打样的第一盘开始我就一直在用<br />实在是兼颜值和实用性集一身的盘子<br />出的两个色都按照同一种配色逻辑：<br />三个哑光色+一个珠光色<br />哑光色又分为打底色/轮廓色/加深色<br />所以就算新手和懒人拿到这 ...<a href=""/status/4447587471931096"">全文</a>"
https://m.weibo.cn/status/IjIghtD6E?mblogid=IjIghtD6E&luicode=10000011&lfid=1076031720664360,1720664360,4446983777061840,,5936,3470,12-07,2239,"<a  href=""https://m.weibo.cn/p/index?containerid=100808e5a1fc82e61bca5029ff99eaf3bb3efe&extparam=%E6%9E%97%E7%8F%8A%E7%8F%8A&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='http://n.sinaimg.cn/photo/5213b46e/20181127/timeline_card_small_super_default.png'></span><span class=""surl-text"">林珊珊超话</span></a> 「林珊珊的vlog」37<br /><br />本期重点：记录了今年双十一的全过程。每年的双十一对我来说，都是一次全新的挑战，每一次的进步，都是一群人一起拼、一起努力的结果，虽然很辛苦，但这个双十一是我经历过最幸福的双十一❤<br />因为有一群可爱的人和我一起奋斗，还有一直支持我的女子天团们，你们每一 ...<a href=""/status/4446983777061840"">全文</a>"
https://m.weibo.cn/status/IjbTqiRSh?mblogid=IjbTqiRSh&luicode=10000011&lfid=1076031720664360,1720664360,4445739524497001,,2080,1373,12-04,68,"双十二来了<br />18图剧透先来一组～<br />小号剧透的比较全，大号来个总结<span class=""url-icon""><img alt=[酷] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png"" style=""width:1em; height:1em;"" /></span><br />6号有直播<span class=""url-icon""><img alt=[酷] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png"" style=""width:1em; height:1em;"" /></span><br />快告诉我！最喜欢哪款？ <br /><a  href=""https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E5%8F%8C12%E5%89%81%E6%89%8B%E4%B9%9F%E8%A6%81%E5%85%A5%23&extparam=%23%E5%8F%8C12%E5%89%81%E6%89%8B%E4%B9%9F%E8%A6%81%E5%85%A5%23&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class=""surl-text"">#双12剁手也要入#</span></a> <a data-url=""http://t.cn/AiePWgdL"" href=""https://shop.sc.weibo.com/h5/goods/index?iid=110017206643600003545338&sinaintervalbrowser=topnav&aid=&mid=4445739524497001&suid=1720664360&page=wb_ad@Zm9sbG93dG9wd2VpYm8%3D&card_btn_fid=&disable_interception=1&disable_sinaurl=1&allowRedirect=1&schemewhitelist=%7B%22scheme%22%3A%5B%22.%2A%22%5D%2C%22itunes%22%3A%5B%22.%2A%22%5D%7D&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/link_icon_default.png'></span><span class=""surl-text"">林珊珊 12.12 主推！你要的气质和少女感它都有的大翻领圣诞大衣</span></a> <a data-url=""http://t.cn/RD4KZQd"" href=""https://m.weibo.cn/p/index?containerid=23065700428008100000000000044&luicode=10000011&lfid=1076031720664360"" data-hide=""""><span class='url-icon'><img style='width: 1rem;height: 1rem' src='https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png'></span><span class=""surl-text"">日本·东京</span></a> "
https://m.weibo.cn/status/IhZf0cOru?mblogid=IhZf0cOru&luicode=10000011&lfid=1076031720664360,1720664360,4442869903053840,,1313,653,11-26,8,"女子天团们出来营业了~<br />今年的<a href='/n/天猫国际'>@天猫国际</a> 黑五开始啦，一大波硬核刚需好物等你来抢，实打实的骨折优惠，让你直接省钱！这两份黑五攻略你们要记牢：<br />打开手机淘宝搜索“玩个魔法”，疯抢大额券，超值折上折，价格惊到你<span class=""url-icon""><img alt=[酷] src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ku-6fa1a42f7b.png"" style=""width:1em; height:1em;"" /></span><br />搜“全球星私藏”可以直达黑五达人精选会场，更有必buy精选好物值得你剁手<span class=""url-icon""><img alt=[ok] src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_ok-4bd9b83e8e.png"" style=""width:1em; height:1em;"" /></span> "
